sentence_id,tokens,ner_tags
114.txt_187,"Mr Doherty left The Libertines at the end of June 2004 , but continued performing with his band Babyshambles .",O B-MUSICIAN O O O O O O O O O O O O O O O O O O
114.txt_207,"The singer , who has been linked to supermodel Kate Moss , was arrested after police were called to the Islington hotel in response to claims that a man had been assaulted .",O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
117.txt_8,"Rap star Jay - Z is to become a record company executive after being put in charge of one of hip - hop 's most influential labels , Def Jam .",O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O
240.txt_112,"Sir Cliff Richard , Russell Watson , Boy George , Bill Wyman and members of the Bee Gees , the Beach Boys , America and the Eagles are expected to feature on the charity song .",O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O
159.txt_325,"Dionne Warwick , Diana Ross and Tina Turner were among the line - up of performers .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O
241.txt_0,"Youssou N'Dour wins music prize 

",B-MUSICIAN I-MUSICIAN O O O O
241.txt_6,Senegalese musician Youssou N'Dour has been named a winner of a BBC Radio 3 World Music Award .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O
241.txt_162,"Cuban pianist Bebo Valdes and flamenco singer Diego El Cigala , responsible for critically acclaimed album Lagrimas Negrasmusic , won an award in the "" boundary crossing "" category .",O O B-MUSICIAN I-MUSICIAN O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
158.txt_272,Queen bassist John Deacon has currently retired from the stage .,O O B-MUSICIAN I-MUSICIAN O O O O O O O
158.txt_283,"Rodgers was singer with early 1970s rockers Free , who had a global hit with All Right Now , before forming Bad Company , a successful "" supergroup "" with members of King Crimson and Mott the Hoople .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
135.txt_67,Rapper Young Buck has been charged after allegedly stabbing a man who hit Dr Dre as he was about to receive a lifetime achievement award .,O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O
135.txt_132,"The performer is one of the members of 50 Cent 's G - Unit group , which is signed to Dr Dre 's record label .",O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O B-MUSICIAN O O O O
318.txt_100,"Roxy Music were formed in 1971 by Ferry , Mackay and Brian Eno , with Manzanera joining the following year .",O O O O O O O B-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN O O O O O
138.txt_272,Queen bassist John Deacon has currently retired from the stage .,O O B-MUSICIAN I-MUSICIAN O O O O O O O
138.txt_283,"Rodgers was singer with early 1970s rockers Free , who had a global hit with All Right Now , before forming Bad Company , a successful "" supergroup "" with members of King Crimson and Mott the Hoople .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
260.txt_0,Singer Christina Aguilera to we d,O B-MUSICIAN I-MUSICIAN O O O
260.txt_7,"Pop star Christina Aguilera is to marry music executive Jordan Bratman , the singer 's agent has confirmed .",O O B-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O
260.txt_162,"In 2002 , Aguilera won best pop collaboration for the hit track Lady Marmalade with Lil ' Kim , Maya and Pink , and last year she picked up the award for best female pop vocal performance for Beautiful .",O O O B-MUSICIAN O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
153.txt_276,"Usher , who performed a duet with Alicia Keys , also beat off competition from Justin Timberlake , Jay - Z , Nelly and Robbie Williams to take the best male crown .",B-MUSICIAN O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O
153.txt_408,"The Black Eyed Peas - who had a global hit with Where is the Love ? - picked up the prize for best pop act , beating Anastacia , Avril Lavigne , Robbie Williams and Britney Spears .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O
153.txt_470,"Alicia Keys , Anastasia , Avril Lavigne and Beyonce Knowles had featured alongside her in that contest .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O
153.txt_525,"Muse were also named best UK and Ireland act , ahead of Franz Ferdinand , Natasha Bedingfield , Jamelia and The Streets .",O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O
152.txt_136,"

 He said the family of sound engineer Thorne Nogar did not want to divulge the price they had set or the offers they had received .",O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O
250.txt_0,"Prince crowned ' top music earner ' 

",B-MUSICIAN O O O O O O O
250.txt_8,"Prince earned more than any other pop star in 2004 , beating artists such Madonna and Elton John in US magazine Rolling Stone 's annual list .",B-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O
250.txt_89,"Veterans Simon and Garfunkel were in 10th place , their comeback tour helping them earn $ 24.9 m ( £ 13.4 m ) last year .",O B-MUSICIAN O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
250.txt_252,"Other seasoned performers in the list included Rod Stewart , whose sold - out shows and third volume of The Great American Songbook covers album helped net him £ 35 m ( £ 19 m ) .",O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
279.txt_177,"The rapper 's lawyer Ron Rakosky said : "" The bottom line is , we did n't do anything wrong . """,O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O
157.txt_41,"More than 40 stars sang as group USA For Africa , including Lionel Richie , Diana Ross , Ray Charles , Bob Dylan , Michael Jackson and Bruce Springsteen .",O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O
144.txt_0,"Eminem beats Elvis to number one 

",B-MUSICIAN O B-MUSICIAN O O O O
206.txt_8,Rock star Ozzy Osbourne has said his family will not make any more episodes of reality TV show The Osbournes .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O
248.txt_397,"

 But the artists - Beenie Man , Sizzla , Elephant Man , Buju Banton , Bounty Killer , TOK , Capleton and Vybz Kartel - will not have to apologise for past songs or comments .",O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O
263.txt_6,"Ray Charles , who has won a string of posthumous Grammy Awards , belonged to a pioneering generation of artists that had a huge influence on the course of rock and pop music .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
263.txt_78,"Compared in stature to Elvis Presley by some commentators , Charles ' songs cast their spell on such 1960s stalwarts as Joe Cocker , Steve Winwood , Eric Burdon and Van Morrison .",O O O O B-MUSICIAN I-MUSICIAN O O O O B-MUSICIAN O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O
263.txt_151,"Along with Sam Cooke , he was instrumental in bringing together the gospel fervour of the deep south Baptist church with the "" devil 's "" music of R&B to pave the way for a new generation of soul artists .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
263.txt_218,"He was also a talented jazz composer , arranger and band leader , playing at the Newport Jazz Festival and Carnegie Hall and recording with noted jazz musicians such as Milt Jackson and David "" Fathead "" Newman .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O
263.txt_432,His version of Don Gibson 's I Ca n't Stop Loving You topped the pop and R&B charts in the US .,O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O
263.txt_597,""" There will never be another musician who did as much to break down the perceived walls of musical genres as much as Ray Charles did , "" he said .",O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O
263.txt_628,"Former Manfred Mann singer Paul Jones , who sang on 1960s hits such as Come Tomorrow and Sha La La , said Charles was one of his heroes .",O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O
237.txt_0,"Singer Knight backs anti - gun song 

",O B-MUSICIAN O O O O O O
237.txt_8,"R&B star Beverley Knight said she sang on an anti - gun single after being "" haunted "" by the fatal 2003 shooting of two teenage girls in Birmingham .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
237.txt_39,Knight and drum ' n ' bass star Roni Size have released No More in a bid to reduce gun use among young people .,B-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O
237.txt_86,"Size , whose New Forms album won the 1997 Mercury Music Prize , said gun use was "" nothing to be glamorised "" .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O
147.txt_258,"Mr Newton is a critically acclaimed jazz and classical flutist , composer , performer , and university professor .",O B-MUSICIAN O O O O O O O O O O O O O O O O O
154.txt_7,"Oasis singer Liam Gallagher has been fined 50,000 euros ( £ 35,000 ) after a fight in a German hotel two years ago .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
154.txt_119,His brother and bandmate Noel was in bed at the time .,O O O O B-MUSICIAN O O O O O O O
256.txt_8,"Joss Stone , a 17 - year - old soul singer from Devon , beat Dizzee Rascal , Jamelia , Lemar and The Streets to win best British urban act at the Brit Awards .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN O O O O O O O O O O O O O O
256.txt_305,Joss Stone is a soul artist .,B-MUSICIAN I-MUSICIAN O O O O O
256.txt_349,Joss Stone has had amazing success [ in the US ] given that she 's a UK artist .,B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O
256.txt_808,"If anyone deserves to win an award for urban music ( I think probably should include Hip - Hop , Soul & Funk at least but not rock or pop ) this year its the Streets , although Dizzee Rascal stakes a good claim",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O
256.txt_1409,"Soul and garage are worlds apart musically ( Marvin Gaye v Tuff Jam ? ) , but no doubt have their connections .",O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O
256.txt_1542,"If Lemar , who makes music which is less soulful than Joss ' work won , he might have said nothing .",O B-MUSICIAN O O O O O O O O O B-MUSICIAN O O O O O O O O O O
256.txt_1593,"

 I love Joss to bits and do n't care what her branding is - it 's amazing music , full stop .",O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O
256.txt_1709,"Joss Stone is simply singing a certain type of music that can be considered urban in style , just as someone from an inner city , and indeed not from the USA could sing country music .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
256.txt_2192,The real question is would Joss Stone would have been that successful doing the music she was doing if she were black ?,O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O
256.txt_2215,"Same thing , with Streets , Amy Winehouse , etc .",O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O
256.txt_2237,"They are both 10 times better than Joss Stone and both of them have won Urban Music Awards and i think Mobos , but why not Brits ? ? ? ?",O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
256.txt_2457,How can you have people like Dizzee Rascal up against Joss Stone ?,O O O O O O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O
256.txt_2491,"Joss Stone deserved to win an award for her talents , but I do n't think it was very ' urban ' of her to sing angels with Robbie Williams .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O
119.txt_9,"Merle Kilgore , co - writer of the country hit Ring of Fire , has died of congestive heart failure aged 70 .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O
119.txt_33,"He started out as a singer and songwriter before going into music management , looking after country star Hank Williams Jr.",O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN
119.txt_54,"He wrote Ring of Fire with June Carter Cash , the future wife of Johnny Cash who went on to score his most popular hit with the track .",O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O
119.txt_151,"He then wrote Ring of Fire with June Carter Cash , which was about her unrequited love for Johnny , who she later married .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O B-AUTHOR-WRITER O O O O O O
346.txt_0,"Abba queen enters music rich list 

",B-MUSICIAN O O O O O O
346.txt_7,The woman behind the Abba musical Mamma Mia ! has joined a list of British - based music millionaires .,O O O O B-MUSICIAN O O O O O O O O O O O O O O O
346.txt_28,"Producer Judy Craymer is the highest new entry in the Sunday Times ' music rich list , with a £ 67 m fortune .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O
346.txt_78,Teenage soul singer Joss Stone is a new entry on a list of Britain 's young music millionaires with £ 5 m.,O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O
346.txt_153,Mr Calder is the man behind acts including Britney Spears .,O B-ACTOR-DIRECTOR O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
346.txt_179,Former Beatle Sir Paul McCartney is second on the list with £ 800 m - up £ 40 m on last year .,O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O
346.txt_291,"Joss Stone , the 17 - year - old soul singer from Devon , was a new entry in the young music millionaires list .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O
346.txt_316,"The list also features Charlotte Church , Coldplay , Daniel Bedingfield , Will Young and David and Victoria Beckham .",O O O O B-MUSICIAN I-MUSICIAN O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O
346.txt_336,"At number one is Dhani Harrison , son of the late Beatle George Harrison , who has inherited £ 140 m.",O O O O B-MUSICIAN I-MUSICIAN O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O
246.txt_0,"Singer Sizzla jailed for swearing 

",O B-MUSICIAN O O O O
246.txt_6,"Reggae star Sizzla , whose UK tour was cancelled after protests at his "" anti - gay "" lyrics , has been jailed in Jamaica for swearing on stage .",O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
246.txt_78,Sizzla 's five - date UK tour was cancelled last November after protests by gay rights campaigners .,B-MUSICIAN O O O O O O O O O O O O O O O O O
246.txt_97,"Sizzla , whose real name is Miguel Collins , has released 25 albums since 1995 and is credited with taking dancehall music back to its reggae origins .",B-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
108.txt_345,His mother Katherine Jackson told US TV network Fox News on Sunday that her pop star son told her he was innocent .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O
141.txt_7,"Rock star Ozzy Osbourne has been praised by police for "" very courageously "" tackling a burglar who stole jewellery from his house .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
141.txt_131,"The heavy metal star said he could have met the same fate as late Beatle George Harrison , who was repeatedly stabbed in a break - in in 1999 .",O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
133.txt_7,"Sir Paul McCartney wowed fans with a live mini - concert at American football 's Super Bowl - and avoided any Janet Jackson - style controversies . 

",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O
133.txt_92,"Sir Paul , however , did nothing more racy than remove his jacket as he sang .",O B-MUSICIAN O O O O O O O O O O O O O O O
133.txt_454,"Michael Jackson , Aerosmith , Diana Ross , Gloria Estefan and Phil Collins are among the stars who have previously graced the Super Bowl stage .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
236.txt_324,"Singer Alex Kapranos was studying English at university but had friends at art school , and the line - up was completed when guitarist Nick McCarthy moved from Munich , Germany , to the city .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O
219.txt_203,Clark was inducted into the Rock and Roll Hall of Fame in 1993 for his contribution to the music industry .,B-MUSICIAN O O O O O O O O O O O O O O O O O O O O
150.txt_0,"Usher leads Billboard nominations 

",B-MUSICIAN O O O O
150.txt_5,"R&B singer Usher is leading the race for the Billboard awards with nominations in 13 categories , including best male .",O O B-MUSICIAN O O O O O O O O O O O O O O O O O O
150.txt_51,"Other multiple nominees include Maroon5 , OutKast , Kanye West , R Kelly , Gretchen Wilson , Hoobastank and Jay - Z.",O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN
150.txt_73,"Soul singer Stevie Wonder will receive Billboard 's Century Award , the magazine 's highest honour for creative achievement , at the ceremony .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
270.txt_120,"Hendrix , widely considered one of the best guitarists of his era , died of a drug overdose in 1970 at the age of 27 .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
131.txt_6,"Franz Ferdinand frontman Alex Kapranos has called for more government help for musicians , while taking part in an Edinburgh Lectures discussion .",O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O
131.txt_384,"Fellow speaker and classical composer James MacMillan agreed : "" We need to rediscover our ability to listen . """,O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
131.txt_404,Previous speakers at the Edinburgh Lectures series have included former Soviet leader Mikhail Gorbachev and author Professor Stephen Hawking .,O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O
131.txt_736,"Franz Ferdinand , Travis and Snow Patrol are just recent examples of the success Scottish music can have in the world , so we should do what we Scots are good at and support our own goods !",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
122.txt_0,"Dance music not dead says Fatboy 

",O O O O O B-MUSICIAN I-MUSICIAN
122.txt_7,"DJ Norman Cook - aka Fatboy Slim - has said that dance music is not dead , but has admitted it is currently going through a "" fallow patch "" .",O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O
120.txt_492,"

 : "" Bob , in worldwide terms , is the greatest music star there has ever been .",O O O B-MUSICIAN O O O O O O O O O O O O O O O
120.txt_565,Well 1981 was to be the year he toured Africa with Stevie Wonder .,O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O
268.txt_124,"Motorhead , Judas Priest and Prodigy are included along with newer acts like The Darkness and Lostprophets .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O
268.txt_340,"The band continued without Osbourne , who went on to solo success but also had to battle alcoholism and legal action over his music allegedly inciting teenagers to commit suicide .",O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
268.txt_428,Black Sabbath have reunited regularly in recent years while Osbourne has gone on to wider fame with his family through MTV documentary series The Osbournes .,O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O
249.txt_6,"South West teenage singing sensation , Joss Stone , has been nominated in three categories in Wednesday 's Brit awards .",O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
143.txt_8,Prime Minister Tony Blair purchased two copies of the charity single Band Aid 20 in Edinburgh on Friday .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O
143.txt_367,"Dionne Warwick , Diana Ross and Tina Turner were among the line - up of performers .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O
253.txt_244,"But they missed out on best British live act , which went to Muse .",O O O O O O O O O O O O O B-MUSICIAN O
253.txt_259,Keane won best British album and breakthrough act .,B-MUSICIAN O O O O O O O O
253.txt_299,Eminem won the male prize .,B-MUSICIAN O O O O O
253.txt_306,"Best British male artist winner Mike Skinner - aka The Streets - does not usually attend award ceremonies , but the Birmingham hip - hop artist performed his hit Dry Your Eyes at the ceremony .",O O O O O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
253.txt_351,"A bandmate informed the crowd Skinner was "" in the toilet "" .",O O O O O B-MUSICIAN O O O O O O O
253.txt_660,Natasha Bedingfield - in the running for best British female and best pop act - performed with her brother Daniel for the first time at Wednesday 's event .,B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O O O O
253.txt_733,Bob Geldof won a prize for his outstanding contribution to music .,B-MUSICIAN I-MUSICIAN O O O O O O O O O O
253.txt_1070,"Happy Mondays - Kinky Afro , McAlmont & Butler - Yes , Joy Division - Love Will Tear Us Apart ...",O O O O O O B-MUSICIAN O B-MUSICIAN O O O O O O O O O O O O
253.txt_1827,"I think that although Robbie Williams is a good performer , that Angels is n't really that good a song .",O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O
253.txt_2294,"What about all the REAL artists out there over the last 25 years - the list is endless , but Robbie Williams does n't even come close .",O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O
253.txt_3900,"

 Personally I find Angels by Robbie Williams to be one of the most irritating songs I have ever heard !",O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O
130.txt_6,Singers including Sir Cliff Richard and Boy George are recording a charity single to help raise funds for victims of the Asian tsunami .,O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O
130.txt_70,Former Boyzone singer Ronan Keating may also take part if a studio can be found close to where he is holidaying in Switzerland .,O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O
130.txt_94,"Other music stars being approached include Robin and Barry Gibb of The Bee Gees , jazz sensation Jamie Cullum , Chris Rea and Olivia Newton - John .",O O O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O
130.txt_143,Read wrote the song before the Boxing Day tragedy but had thought it was too gloomy to release .,B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O
130.txt_286,"Read went to the Disasters Emergency Committee ( DEC ) , which is co - ordinating the British relief effort , with the idea the day after Boxing Day .",B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
162.txt_0,"Prince crowned ' top music earner ' 

",B-MUSICIAN O O O O O O O
162.txt_8,"Prince earned more than any other pop star in 2004 , beating artists such Madonna and Elton John in US magazine Rolling Stone 's annual list .",B-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O
162.txt_89,"Veterans Simon and Garfunkel were in 10th place , their comeback tour helping them earn $ 24.9 m ( £ 13.4 m ) last year .",O B-MUSICIAN O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
162.txt_252,"Other seasoned performers in the list included Rod Stewart , whose sold - out shows and third volume of The Great American Songbook covers album helped net him £ 35 m ( £ 19 m ) .",O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
161.txt_0,"Court halts Mark Morrison album 

",O O B-MUSICIAN I-MUSICIAN O O
161.txt_91,"Morrison , who is now as well known for his brushes with the law than his music career , rose to fame with the 1996 single Return of the Mack .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
285.txt_222,"Last May , R&B star Usher scored a chart first , with three concurrent singles in the US Top 10 , a feat which was previously matched only by The Bee Gees and The Beatles .",O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
410.txt_54,Taylor suffered knee ligament damage playing against Ireland in Dublin in the 2004 Six Nations championship .,B-ATHLETE O O O O O O O O O O O O O O O O
410.txt_170,So Taylor played the last 20 minutes of Saracens ' win over Northampton and then 40 minutes in a friendly against South African Super 12 side The Cats .,O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O
433.txt_188,Mr Gammell is a former Scottish international rugby player .,O B-ATHLETE O O O O O O O O
374.txt_204,"At the same time , German Chancellor Gerhard Schroeder and Italian Prime Minister Silvio Berlusconi voiced concerns about the strength of the euro .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O
224.txt_450,"They have signed a House of Commons motion , and Tony Lloyd , the Manchester Central MP , whose constituency includes the club 's Old Trafford ground , has pledged to take the matter "" to Tony Blair if necessary "" .",O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O
183.txt_540,Boss Henk Addink blames the low growth rate in Europe for the lack of orders closer to home .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
183.txt_785,"Factory manager Herbert Stueker says that he now hopes to increase productivity "" by nearly 30 % "" .",O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O
272.txt_411,"President da Silva has defended his policies , arguing that Brazil can not afford to continue the cycle of boom and bust which afflicted it in recent decades .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
210.txt_283,""" This is the first time there has been a mention of the use of gold in a G7 communiqu&#233 ; for achieving debt relief , "" said UK Chancellor of the Exchequer Gordon Brown .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O
139.txt_205,Mr Schroeder had originally come into office promising to halve unemployment .,O B-POLITICIAN O O O O O O O O O O
499.txt_110,"Chen Jiulin , chief executive of China Aviation Oil ( CAO ) , was arrested by at Changi Airport by Singapore police on 8 December .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O
