sentence_id,tokens,ner_tags
politics_191.txt_31,"President Bush has announced that an alliance of the US , India , Australia and Japan will co - ordinate a humanitarian drive .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
politics_184.txt_0,Blair rejects Iraq advice calls,B-POLITICIAN O O O O
entertainment_158.txt_283,"Rodgers was singer with early 1970s rockers Free , who had a global hit with All Right Now , before forming Bad Company , a successful "" supergroup "" with members of King Crimson and Mott the Hoople .",B-MUSICIAN O O O O O O O O B-MUSICIAN O O O O O O O O O O O O B-MUSICIAN O O O O O O O O B-MUSICIAN O O B-MUSICIAN O
politics_231.txt_0,Woolf murder sentence rethink,B-PUBLIC-FIGURE O O O
politics_407.txt_31,"Mr Boateng , 53 , is to become the UK 's high commissioner to South Africa .",O B-POLITICIAN O O O O O O O O O O O O O O
business_209.txt_121,"Manchester United past and present footballers Eric Cantona and Ole Gunnar Solskjaer , and club manager Sir Alex Ferguson , have lent their backing to the supporters ' group , Shareholders United .",O O O O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O
politics_120.txt_0,Tory leader urges Harry apology,O O O B-PUBLIC-FIGURE O
politics_127.txt_0,Brown to outline presidency goals,B-POLITICIAN O O O O
entertainment_222.txt_0,School tribute for TV host Carson,O O O O O B-ACTOR-DIRECTOR
entertainment_222.txt_181,"When Carson died , President Bush led the public tributes , saying the presenter "" had a profound influence on American life and entertainment "" .",O B-ACTOR-DIRECTOR O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
entertainment_292.txt_305,Sir Elton John has composed the music .,O B-MUSICIAN I-MUSICIAN O O O O
entertainment_292.txt_313,"Daldry directed the successful film version of Billy Elliot , adapted from Lee Hall 's script .",B-ACTOR-DIRECTOR O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O
entertainment_039.txt_394,"Chinese actress Ziyi Zhang , star of Crouching Tiger , Hidden Dragon , Hero and House of Flying Daggers ,",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O
sport_120.txt_157,"David Beckham , watched by Sven - Goran Eriksson , came off in the 67th minute with a shoulder injury but should be fit for England 's game against Holland .",B-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O
business_358.txt_485,"Mr Khodorkovsky is in jail , and on trial for fraud and tax evasion .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O
sport_212.txt_259,"Characters like Souness , Ferguson and current Ibrox manager Alex McLeish all cite Smith 's experience and his expansive knowledge of the Scottish game .",O O B-ATHLETE O B-ATHLETE O O O O B-ATHLETE I-ATHLETE O O B-ATHLETE O O O O O O O O
entertainment_312.txt_210,"Clint Eastwood 's boxing drama Million Dollar Baby - recipient of four Academy Awards , including best picture - continued to perform well in sixth place with takings of $ 7.2 m ( £ 3.74 m ) .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
business_083.txt_586,"Mr Khodorkovsky , once Russia 's richest man , is in prison , having been charged with fraud and tax evasion and repeatedly denied bail .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O
business_487.txt_675,"Having already donated billions of dollars to the fight against Aids and Malaria , Mr Gates will call on world leaders to support a global vaccination campaign to protect children in developing countries from easily preventable diseases .",O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O
business_330.txt_637,"For President Kirchner , this proves a hopeless challenge .",O O B-POLITICIAN O O O O O O O
business_497.txt_249,""" Elgindy 's conviction marks the end of his public charade as a crusader against fraud in the market , "" said Ms Mauskopf .",O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O
entertainment_008.txt_309,"And playwrights David Eldridge , Rebecca Lenkiewicz and Owen McCafferty will fight it out for The Charles Wintour Award and a £ 30,000 bursary .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O
entertainment_219.txt_0,US TV host Clark suffers stroke,O O O B-ACTOR-DIRECTOR O O
entertainment_219.txt_6,"

 Veteran US television host Dick Clark is in hospital in Los Angeles after suffering a mild stroke .",O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O
entertainment_219.txt_102,"Clark 's publicist Paul Shefrin said the television host was "" recovering "" and there was no cause for alarm .",B-ACTOR-DIRECTOR O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O
entertainment_219.txt_123,"Clark , who produces the Golden Globe and American Music Awards , disclosed last year that he was suffering from diabetes .",B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O
politics_064.txt_36,Mr Blair has been a leading advocate of Turkish membership despite controversy surrounding the idea .,O B-POLITICIAN O O O O O O O O O O O O O O
sport_060.txt_0,McIlroy wins 800 m indoor title,B-ATHLETE O O O O O
entertainment_007.txt_128,"Small Island , Levy 's fourth novel , is set in post - war London and centres on a landlady and her lodgers .",O O O B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O
entertainment_007.txt_215,"The judges called Guy 's My Heart is My Own : The Life of Mary Queen of Scots "" an impressive and readable piece of scholarship , which can not fail but leave the reader moved and intrigued by this most tragic and likeable of queens "" .",O O O B-AUTHOR-WRITER O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_007.txt_317,Fletcher has recently graduated from the University of East Anglia 's creative writing course .,B-AUTHOR-WRITER O O O O O O O O O O O O O O
entertainment_007.txt_363,"Geraldine McCaughrean is the final contender , having won the children 's fiction category for the third time for Not the End of the World .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O
entertainment_276.txt_0,Rocker Doherty in on - stage fight,O B-MUSICIAN O O O O O
entertainment_068.txt_80,"She is currently starring in A Very Long Engagement , directed by Jean - Pierre Jeunet .",O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_337.txt_266,"The Aviator has taken pole position in this year 's Oscars race with 11 nominations , including nominations for best film , best actor for DiCaprio and best director for Scorsese .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR O
entertainment_108.txt_75,Mr Jackson denies child molestation .,O B-MUSICIAN O O O O
entertainment_108.txt_103,"Meanwhile Michael Jackson 's mother has said she is "" 100 % certain "" her son did not commit the child abuse charges he faces .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
politics_014.txt_0,Blair rejects Tory terror offer,B-POLITICIAN O O O O
tech_134.txt_43,"Mr Gates made no announcement about the next generation Xbox games console , which many gadget lovers had been hoping for .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O
politics_167.txt_216,"Chairman of the Environmental Audit Committee Peter Ainsworth MP , said : "" The government 's housing policy is an alarming example of disjointed thinking in an areas where joined - up policy is crucial .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_054.txt_240,"Paul Boateng MP , Labour 's Chief Secretary to the Treasury , said : "" The Lib Dems ' sums do n't add up .",B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
entertainment_215.txt_213,Author David Mitchell made up for losing out in the Booker Prize to Alan Hollinghurst by beating him to the literary award with his book Cloud Atlas .,O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
sport_152.txt_316,"It is a view shared by Rooney , who believes "" if we can get past Milan , we have a great chance "" .",O O O O O B-ATHLETE O O O O O O O O O O O O O O O O
sport_284.txt_0,Hodgson shoulders England blame,B-ATHLETE O O O
sport_242.txt_0,Wenger rules out new keeper,B-ATHLETE O O O O
business_444.txt_0,Khodorkovsky quits Yukos shares,B-BUSINESS-EXECUTIVE-MANAGER O O O
sport_199.txt_327,Chelsea 's move won backing from drug - testing expert Michelle Verroken .,O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
entertainment_028.txt_78,Cuaron 's other films include Mexican movie Y Tu Mama Tambien .,B-ACTOR-DIRECTOR O O O O O O O O O O O
entertainment_028.txt_263,"After the erotic nature of Y Tu Mama Tambien , Cuaron was a surprise choice to direct the third Harry Potter film but his dark interpretation was received well by the public and critics alike .",O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O
politics_350.txt_0,Brown ' proud of economy record ',B-POLITICIAN O O O O O O
sport_123.txt_92,"Terry , the captain of Chelsea as they push for the Premiership title , would have been a certain starter in the absence of Campbell and Ferdinand .",B-ATHLETE O O O O O O O O O O O O O O O O O O O O B-ATHLETE O B-ATHLETE O
politics_346.txt_372,"And Tony Blair would be in the very front line of that campaign , he said .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
entertainment_258.txt_414,Cobain committed suicide in 1994 .,B-MUSICIAN O O O O O
entertainment_298.txt_195,As well as Spider - Man,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE
entertainment_229.txt_168,"Singer Sam Endicott said he felt "" great "" about coming top of the Sound of 2005 list .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O
tech_052.txt_182,"Microsoft chief , Bill Gates , used the GDC event to unveil the original Xbox five years ago .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O
sport_281.txt_0,Wenger shock at Newcastle dip,B-ATHLETE O O O O
entertainment_082.txt_394,"Chinese actress Ziyi Zhang , star of Crouching Tiger , Hidden Dragon , Hero and House of Flying Daggers ,",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O
politics_150.txt_0,Galloway plea for hostage release,B-POLITICIAN O O O O
sport_216.txt_396,"Yet Rooney is seen only as the worst example of many England miscreants , with Gary Neville criticised for continuing the feud between Manchester United and Arsenal for his tackles on Jose Reyes .",O B-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O
tech_106.txt_58,Indian writer Rohit Gupta edits a group blog called Dogs without Borders .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O
tech_106.txt_411,Dina Mehta is an Indian blogger who 's helping with the newly created South East Asia Earthquake and Tsunami Blog .,B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O
tech_106.txt_607,Mr Kotamaraja wanted to help those affected by the tsunami by pooling money with concerned friends .,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O
tech_106.txt_774,""" Well , "" Heretic writes , "" that was just the least affected areas - so you can just imagine - or can you ? """,O O O B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O
tech_276.txt_587,Mr Bolz said video games firm had to work more closely with celebrities .,O B-PUBLIC-FIGURE O O O O O O O O O O O O
politics_161.txt_155,Mr Blair has been a leading advocate of Turkish membership despite controversy surrounding the idea .,O B-POLITICIAN O O O O O O O O O O O O O O
business_178.txt_66,His comments came as President George W Bush said the US backed Russian entry .,O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O
entertainment_147.txt_258,"Mr Newton is a critically acclaimed jazz and classical flutist , composer , performer , and university professor .",O B-MUSICIAN O O O O O O O O O O O O O O O O O
sport_172.txt_0,Mourinho receives Robson warning,B-ATHLETE O B-ATHLETE O
sport_282.txt_0,Ferguson hails Man Utd 's resolve,B-ATHLETE O O O O O
business_167.txt_0,Hariri killing hits Beirut shares,B-POLITICIAN O O O O
entertainment_345.txt_0,"Britney attacks ' false tabloids ' 

 Pop star Britney Spears has attacked "" false "" and "" desperate "" US tabloid magazines , questioning their honesty after they reported she was pregnant .",B-MUSICIAN O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O
business_193.txt_0,Borussia Dortmund near bust,O O O O
politics_305.txt_0,Labour battle plan ' hides Blair ',O O O O O B-POLITICIAN O
politics_305.txt_570,""" Tony Blair seems to have disappeared from Labour leaflets and broadcasts , "" he said .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
entertainment_254.txt_28,"The Birmingham - born singer , full name Jamelia Davis , was signed to a record label at the age of 15 and released her first single So High at 18 .",O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O
politics_157.txt_88,"In January , Mr Kilroy - Silk quit his BBC One show for remarks he made about Arabs , who he called "" suicide bombers "" .",O O O O B-POLITICIAN -I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O
politics_157.txt_505,"Mr Kilroy - Silk , an MEP for the East Midlands , resigned the UK Independence Party whip in the European Parliament in October , after criticising UKIP and stating his ambition to be leader .",O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_031.txt_0,Blunkett sorry over murder plan,B-POLITICIAN O O O O
sport_227.txt_0,Wenger keeping faith with Almunia,B-ATHLETE O O O B-ATHLETE
sport_227.txt_52,"Wenger said : "" You do n't think I would take out one goalkeeper for just one game , do you ?",B-ATHLETE O O O O O O O O O O O O O O O O O O O O
